x y z 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.7830940394220107 1.9880000352859497 1.101966413847426 
-0.7275162416139799 1.9820001125335693 1.0986406023577642 
-0.0 0.0 0.0 
-0.647965770787585 2.059000015258789 1.1413223453993362 
-0.6088613153191348 2.1060001850128174 1.1673749649138108 
-0.5556920167244697 2.1060001850128174 1.1673749649138108 
-0.5187069505269278 2.1710000038146973 1.2034049528184827 
-0.46196039386858795 2.1560001373291016 1.195090391054934 
-0.4136961024952763 2.17900013923645 1.2078395002956082 
-0.0 0.0 0.0 
-0.3253778431379948 2.2970001697540283 1.2732479852832048 
-0.28072880527650396 2.383000135421753 1.3209185446774518 
-0.22675116780035467 2.4100000858306885 1.3358848615779009 
-0.17174737100151913 2.437000036239624 1.3508511784783497 
-0.11101346412757275 2.365000009536743 1.3109409119721016 
-0.05505396383391947 2.3470001220703125 1.300963411424328 
-0.0 2.313000202178955 1.2821169480798795 
0.051465015204213954 2.194000005722046 1.2161540620591569 
0.10021722786381183 2.134999990463257 1.1834498195653587 
0.14412120704903275 2.0450000762939453 1.133562052511337 
0.18817523628609928 2.0 1.108618102905538 
0.2334890860385833 1.9820001125335693 1.0986406023577642 
0.27310773413515527 1.9280000925064087 1.0687079024780783 
0.3099517416916234 1.871000051498413 1.0371122638141672 
0.34515809941688586 1.818000078201294 1.0077338988888191 
0.3764677185988838 1.7570000886917114 0.9739210525651335 
0.4140576529065482 1.7330000400543213 0.9606176083701214 
0.4498835845815316 1.7050000429153442 0.9450969565153349 
0.4631509082967776 1.602000117301941 0.8880031654488635 
0.490616143301996 1.559000015258789 0.8641678196729518 
0.5311064626076921 1.559000015258789 0.8641678196729518 
0.572249125822389 1.559000015258789 0.8641678196729518 
0.6038648030701962 1.533000111579895 0.8497558377268406 
0.6158822581594576 1.4620000123977661 0.8103998400961422 
0.6351060546883928 1.4140000343322754 0.7837930177849064 
0.0 0.0 0.0 
0.6344891586320469 1.252000093460083 0.6939949842246367 
0.689552511435424 1.2850000858306885 0.7122871786935356 
0.7663057115387972 1.3510000705718994 0.7488715676313336 
0.7997775043772732 1.3360000848770142 0.7405569397889966 
0.8208699424247189 1.3010001182556152 0.7211561414902103 
0.8694917249709444 1.309000015258789 0.7255905568097595 
0.8997751376186462 1.2880001068115234 0.7139501174777607 
0.939608792456092 1.28000009059906 0.7095156360794234 
0.9611864404817303 1.2470000982284546 0.6912234416105244 
0.9803642185367183 1.2120000123977661 0.67182257723295 
1.0240632507468883 1.2070000171661377 0.6690510346188376 
0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.8269335833999001 1.9630000591278076 1.061205691829271 
-0.7854575188048417 1.9940000772476196 1.0779644257491119 
-0.7319209685224494 1.9940000772476196 1.0779644257491119 
-0.6711223858913024 1.970000147819519 1.06498996780441 
-0.6394689065096342 2.0320000648498535 1.0985073711990727 
-0.6088613153191348 2.1060001850128174 1.1385121324561247 
-0.5575390380050842 2.1130001544952393 1.1422963439862446 
-0.5151231020748859 2.1560001373291016 1.1655423068784365 
-0.46517437521751603 2.1710000038146973 1.1736512947601108 
-0.4178729471243594 2.201000213623047 1.1898695283035363 
-0.37108064416627595 2.240000009536743 1.2109529741299125 
-0.0 0.0 0.0 
-0.2786083044173501 2.365000009536743 1.2785284746307113 
-0.2275979622857525 2.4190001487731934 1.3077211661188386 
-0.17308639815490534 2.4560000896453857 1.3277234823023456 
-0.11143592846608638 2.374000072479248 1.2833939446937388 
-0.0546551930067574 2.330000162124634 1.2596074169801121 
-0.0 2.2800002098083496 1.2325772425578005 
0.05162922022022037 2.201000213623047 1.1898695283035363 
0.10054581869914783 2.142000198364258 1.157973883818197 
0.14412120704903275 2.0450000762939453 1.1055352294378775 
0.18817523628609928 2.0 1.0812080080127777 
0.23207543284257146 1.970000147819519 1.06498996780441 
0.27395766037283364 1.9340001344680786 1.0455282164423378 
0.3099517416916234 1.871000051498413 1.011470119336202 
0.3461073781721155 1.8230000734329224 0.9855211390017787 
0.3753963829683557 1.752000093460083 0.9471382655440884 
0.41525227855126956 1.7380000352859497 0.9395697780388296 
0.45120288998978797 1.7100000381469727 0.9244328674733311 
0.4631509082967776 1.602000117301941 0.8660476778321339 
0.4943925607722626 1.571000099182129 0.8492889439122929 
0.5311064626076921 1.559000015258789 0.8428016504949227 
0.5707808981052854 1.5550000667572021 0.8406392623191454 
0.6011073948042974 1.5260000228881836 0.8249617224871931 
0.6091421332633978 1.446000099182129 0.7817134434114943 
0.6104025194358506 1.3590000867843628 0.7346808883606565 
0.6075647394188441 1.2720000743865967 0.6876483333098187 
0.6578010608195277 1.2980000972747803 0.7017040497874284 
0.720139621632006 1.3420000076293945 0.7254905775010551 
0.7725450830325348 1.3620001077651978 0.7363027117149991 
0.80875703309179 1.3510000705718994 0.7303560475640828 
0.8278103738017096 1.312000036239624 0.709272472847668 
0.8714844624706912 1.312000036239624 0.709272472847668 
0.8997751376186462 1.2880001068115234 0.6962980149029661 
0.9418110158089248 1.283000111579895 0.6935949974607349 
0.9634987617956443 1.25 0.6757550050079861 
0.9803642185367183 1.2120000123977661 0.6552120595580253 
1.022366398962672 1.2050000429153442 0.6514278480279055 
1.063960134302541 1.196000099182129 0.6465624424098971 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-0.0 0.0 0.0 
-31.742920635653608 45.439002990722656 23.94882318742755 
-30.182457319186856 45.439002990722656 23.94882318742755 
-28.669875771296955 45.439002990722656 23.94882318742755 
-27.201414748904757 45.439002990722656 23.94882318742755 
-25.773623759826556 45.439002990722656 23.94882318742755 
-24.383328043997444 45.439002990722656 23.94882318742755 
-33.21185801161093 65.53500366210938 34.54050731728684 
-20.25693499754501 42.410003662109375 22.352375981695353 
-0.0 0.0 0.0 
-0.8218784771733261 1.9510000944137573 1.0282830437390817 
-0.7905784064535716 2.007000207901001 1.057798145922457 
-0.7388951158144296 2.013000011444092 1.0609603683471462 
-0.6881558908512255 2.0199999809265137 1.0646497325589037 
-0.6394689065096342 2.0320000648498535 1.0709744287273701 
-0.6071266557180816 2.1000001430511475 1.1068141642494398 
-0.5670380495264189 2.1490001678466797 1.1326398393912858 
-0.5134506318687004 2.1490001678466797 1.1326398393912858 
-0.47010252422647647 2.194000005722046 1.156357198703947 
-0.42375846182722887 2.2320001125335693 1.1763853194643945 
-0.37505653599963645 2.264000177383423 1.193251092140609 
-0.3265110556063672 2.305000066757202 1.2148602612836292 
-0.28072880527650396 2.383000135421753 1.255970535059573 
-0.2292915288243119 2.437000036239624 1.284431416498584 
-0.1737911466352356 2.4660000801086426 1.2997160151326816 
-0.11312577462873613 2.4100000858306885 1.2702009757790784 
-0.05446753252816009 2.322000026702881 1.2238201637492607 
-0.0 2.25600004196167 1.1890345861417833 
0.052004529992168154 2.2170000076293945 1.1684794492538115 
0.10054581869914783 2.142000198364258 1.1289504751795283 
0.144614529305011 2.052000045776367 1.0815155052351182 
0.18704618818835364 1.9880000352859497 1.0477840227124613 
